invoice_id,item_count,max_quantity_zscore,max_unit_price_zscore,any_invalid_tax_rate,num_invalid_tax_rate,anomaly_type,is_anomaly,num_quantity_outliers,num_price_outliers,any_quantity_outlier,any_price_outlier
0103449d-f94a-416c-b1eb-681631bad23e,21,2.8734992580601646,1.4836406310046308,False,0,normal,False,0,0,False,False
010f7bae-75c7-4cbe-961a-d6a67bfd49d8,10,2.182314852286524,0.9908201528755416,False,0,normal,False,0,0,False,False
0111eb3a-32cc-42ee-b7de-3628468dd276,25,2.1476628895184136,1.3509735176521755,False,0,normal,False,0,0,False,False
011adca4-fce0-4bfc-a374-984048b0d9b6,7,1.102455146364495,1.5175046088873896,False,0,normal,False,0,0,False,False
0120a28d-906e-489a-9f5c-cd8cd034e033,20,1.4260420882233915,1.3194999382082,False,0,normal,False,0,0,False,False
01210e9c-19df-4752-9967-474bd638ee00,17,1.264670174018616,1.2007768157486458,False,0,normal,False,0,0,False,False
01220ca6-daa1-4cbf-904f-bbbc248dc8dd,9,2.0768413597733715,1.5489781883313656,False,0,normal,False,0,0,False,False
01234827-3464-4b6c-86be-bf27b13b620d,4,0.3372453797382976,0.08645274353598419,False,0,normal,False,0,0,False,False
012a48ce-3df5-4e3c-be26-59ace768e63c,21,2.41484554161608,1.0294649276358663,False,0,normal,False,0,0,False,False
0130348c-f491-43dc-992d-f3ffa9febc95,21,2.545022258195063,1.619494942275463,False,0,normal,False,0,0,False,False
013434c1-c771-4d5a-a249-479e73b4a9d8,6,2.6895319034129233,1.2135256074221552,False,0,normal,False,0,0,False,False
013c26be-d686-45c6-b7a3-88e5ffe57312,3,0.5058680696074465,1.0406201203501868,False,0,normal,False,0,0,False,False
0142fc98-f86b-497d-aef8-d15a5e0a1a77,30,2.8151558073654392,1.8374195999445104,False,0,normal,False,0,0,False,False
0144d225-7bba-40d7-926d-ce545a0f8c17,22,2.8189498178874954,1.6629205139133538,False,0,normal,False,0,0,False,False
01461241-33a4-4564-ae77-f7db7ac81c41,25,2.252124645892352,1.2685047715141633,False,0,normal,False,0,0,False,False
014e6e78-569c-48f3-9e56-62dc485d33aa,22,2.878220693376501,1.8669011806895002,False,0,normal,False,0,0,False,False
015055a3-04cc-41ad-af97-e48ae8529d47,16,1.0960474841494672,0.9756809627632493,False,0,normal,False,0,0,False,False
0164e018-7b6b-4c5a-8691-7e11cb6d45e2,17,2.9235801969513022,1.0454009172277527,False,0,normal,False,0,0,False,False
016c59f5-2154-418e-9eac-68489d9bd893,30,2.695012140833671,1.230656796233433,False,0,normal,False,0,0,False,False
016f0bf5-2ceb-4e06-b12d-ba846e86b176,15,2.542408606502091,1.7708868433983844,False,0,normal,False,0,0,False,False
01701827-d588-4ebe-9c51-78e6bca8464e,6,0.4343720491029274,1.728656470979885,False,0,normal,False,0,0,False,False
01701b1a-e9d3-4ac3-9877-60297f4ba458,18,2.7933191690273844,1.46969664011173,False,0,normal,False,0,0,False,False
017699c4-efdc-4b46-8a67-9b61654877b2,27,2.893059490084986,1.250576783223291,False,0,normal,False,0,0,False,False
017be786-8a5a-4e2f-8f74-ef0a30398a0e,13,2.7694590584109,1.5151142104486064,False,0,normal,False,0,0,False,False
0184df12-fb7c-4cbf-b7f7-3da01523f522,10,2.6108694185889654,1.4071478809635758,False,0,normal,False,0,0,False,False
018706b9-a77d-4388-bfde-dd283afbb3cc,19,2.940273843248348,1.070898500574771,False,0,normal,False,0,0,False,False
019548df-94cd-4001-be16-b2e7c8640cbf,9,0.8431134493457441,1.10755127663611,False,0,normal,False,0,0,False,False
019c45cc-8cf5-4fcb-bf3a-f49a7f6cd8ca,22,2.9301564818561987,1.440613459106537,False,0,normal,False,0,0,False,False
019ea532-6dde-4a19-a0ed-fedef09d0408,30,1.8877310130851208,1.6039573524233737,False,0,normal,False,0,0,False,False
01b5ff32-6275-45ad-9b95-d1e9ea37658b,12,2.33356940509915,1.0326521255542436,False,0,normal,False,0,0,False,False
01b83a5e-1a67-4f5c-b44d-135a2ccf3323,12,1.4149973020369622,0.797197879334121,False,0,normal,False,0,0,False,False
01c2878f-c764-40bf-a8c8-717adc66b06f,5,1.6093349521111562,-0.6250891917417468,False,0,normal,False,0,0,False,False
01e067d0-9ca4-420b-91a5-8d7806c05e83,13,2.7314346418454067,1.1701000357842644,False,0,normal,False,0,0,False,False
01e20856-1b50-4e63-bfca-066a6544e7e8,27,2.944320787805207,1.556149383647714,False,0,normal,False,0,0,False,False
01e216d9-3df8-4037-aef5-7d96e0db9bbd,18,2.3491670039120467,1.6186981427958689,False,0,normal,False,0,0,False,False
01ee27f9-488d-4a29-90d8-8fdbde145f50,17,2.3026271415081614,1.5346357976986678,False,0,normal,False,0,0,False,False
01fcb3d5-6906-414e-98a8-842776221396,18,1.7105928773775803,1.2091432102843864,False,0,normal,False,0,0,False,False
02019f14-572e-4b99-827a-95d429d0fa5d,13,2.732615000674491,1.5760693706375721,False,0,normal,False,0,0,False,False
02062ef9-810f-4e78-9764-0e06697ef528,25,1.7589875893700258,1.4677046414127441,False,0,normal,False,0,0,False,False
021a403e-cbde-40ef-9ddc-c43ae1ed1abd,20,1.9117597463914744,1.415514275499316,False,0,normal,False,0,0,False,False
021ae683-c527-4a6b-aba8-b7c2a523fdfc,4,0.7588021044111696,1.7202900764441449,False,0,normal,False,0,0,False,False
02206e1e-1f3a-41eb-91db-a751ebc2d7b1,23,1.6396027249426686,1.2653175735957862,False,0,normal,False,0,0,False,False
0232118a-8bd7-4b89-8013-dc99f0b9e3ae,5,0.8431134493457441,0.7964010798545266,False,0,normal,False,0,0,False,False
02368506-22f6-4346-ab57-b3508c1b2cbd,12,2.5575846485903146,1.0740856984931482,False,0,normal,False,0,0,False,False
0237b72a-214e-4f1f-94d0-2398cf74c42a,26,2.4983137731013083,1.5091382143516494,False,0,normal,False,0,0,False,False
02386492-4942-4ed3-9292-31a711a68673,15,2.7922231215432354,1.5282614018619127,False,0,normal,False,0,0,False,False
024322d6-a79c-4778-990d-37fce44f57aa,9,1.7857142857142858,1.2318519954528244,False,0,normal,False,0,0,False,False
025471a3-9d1c-4b3a-bfa7-13add7bb0e6f,3,0.9274247942803184,1.4593382468770042,False,0,normal,False,0,0,False,False
025fb1f7-e9b2-4ece-b3ce-5621e706bf3f,19,1.623667880750034,1.1485864498352176,False,0,normal,False,0,0,False,False
026cbcff-4bc9-4fd0-a2a1-e6bffbc1e127,6,1.524770673141778,0.5294732541904283,False,0,normal,False,0,0,False,False
027ac346-c132-4186-9a71-306f4d0dc1ba,7,2.7880918656414413,1.3027671491367192,False,0,normal,False,0,0,False,False
027d1dab-168b-4555-a4f4-7b1c0bd6b107,28,2.7024315391879132,2.0115202862358705,False,0,normal,False,0,0,False,False
028e280a-9d47-42d7-928d-bd0ddca638a4,2,2.6881829218939703,0.3254925874142813,False,0,normal,False,0,0,False,False
0290113a-12ae-4392-8716-4c9f28bfebd6,19,2.6875084311344932,1.59041176127027,False,0,normal,False,0,0,False,False
02962c67-45b8-4936-869b-3895b3e7f7fd,27,2.3641744233104007,1.6824421011634145,False,0,normal,False,0,0,False,False
02a31c12-cbdf-4a21-ad0b-cf4e635d3549,12,2.9508127613651696,0.7083547373593537,False,0,normal,False,0,0,False,False
02a601ae-ad84-4066-b844-df4cff7defe6,30,2.9127040334547414,1.7015652886736785,False,0,normal,False,0,0,False,False
02a6cd36-a041-471c-85b4-b31984a8d680,29,2.1086267368137057,1.5959893576274302,False,0,normal,False,0,0,False,False
02b1444a-5faf-4389-b24e-186a0d41f7e0,1,-0.5058680696074465,-1.140220055299477,False,0,normal,False,0,0,False,False
02c8cf23-d8d4-40f6-a346-5693880d46fa,20,2.7875859975718336,1.8457859944802506,False,0,normal,False,0,0,False,False
02cee5cc-1942-42c7-a8e2-f178e843792b,2,-0.1686226898691488,0.40278213693493087,False,0,normal,False,0,0,False,False
02db9ef2-1695-4abc-8c7c-a6f3097ec71f,9,0.42155672467287203,1.6402117287449152,False,0,normal,False,0,0,False,False
02e0b9c1-23dc-482f-9467-a1d6ce5c3dea,11,1.2248752192094967,1.856144387714977,False,0,normal,False,0,0,False,False
02fb4d2f-1e93-473f-a9b0-9bec7df4a240,21,2.7321091326048834,1.5864277638722986,False,0,normal,False,0,0,False,False
02ffe03b-3c29-4d8d-a1c1-babc808f9e91,25,2.9106805611763122,1.706346085551244,False,0,normal,False,0,0,False,False
0301afc0-c3b7-4f3c-976e-bd78232c1213,23,2.392840280588156,1.605550951382562,False,0,normal,False,0,0,False,False
0301e03d-764d-45e3-918f-9a75b3e60fbe,8,2.3170443814919737,1.0641257049982191,False,0,normal,False,0,0,False,False
0303768c-21b8-4791-bde0-0647da196b32,9,0.5901794145420208,1.2724887689121347,False,0,normal,False,0,0,False,False
0308646d-0024-4fe0-aadd-9652b3ff136d,30,2.339555510589505,1.4537606505198437,False,0,normal,False,0,0,False,False
030cc5a0-f019-436d-a7b9-8788c49a0928,13,1.3533657088897884,1.353762315830756,False,0,normal,False,0,0,False,False
030cd463-42a3-4228-9d76-cb2b905d1249,29,2.649062457844328,1.6163077443570857,False,0,normal,False,0,0,False,False
030f6519-9ec8-4f6a-9072-7b3eb03ffce4,17,1.884695804667476,1.32228873638678,False,0,normal,False,0,0,False,False
031724f8-f975-4c47-8ad5-c607ac9fc04d,19,2.505395926075813,1.841005197602685,False,0,normal,False,0,0,False,False
03178aa5-0385-4436-8234-81746141077f,5,1.2241164171050856,1.3430055228562328,False,0,normal,False,0,0,False,False
031bc0ef-7afd-4110-a740-3e410ff07377,14,2.830247538108728,1.2828471621468611,False,0,normal,False,0,0,False,False
031e62b8-f46f-40fa-b7d8-1fe8be0bb1fb,28,2.9497167138810196,1.365315908284874,False,0,normal,False,0,0,False,False
0326f0d2-97a1-4419-800e-704175808134,13,2.6419803048698234,1.2513735827028851,False,0,normal,False,0,0,False,False
032a585b-b937-4815-bbee-da1a205faf80,1,-0.0843113449345744,-0.39003334526142125,False,0,normal,False,0,0,False,False
032b09ed-6576-4c82-9ea7-33e82e4c5205,24,2.5210778362336437,1.115519271432053,False,0,normal,False,0,0,False,False
032df824-0b23-4dbf-95e1-f2288d21683d,22,2.0332523944421963,1.2234856009170842,False,0,normal,False,0,0,False,False
033e5852-00de-4e73-8cf4-820cd8546628,23,2.74180493727236,1.6609285152143676,False,0,normal,False,0,0,False,False
033ee048-c8c9-4b48-b3a0-ae76ff5d83e0,4,2.842978551193849,1.0083497414266167,False,0,normal,False,0,0,False,False
03526b4c-66f3-4fd2-ad20-d0a1d7eff288,22,2.3774956158100635,1.2135256074221552,False,0,normal,False,0,0,False,False
03539480-04aa-4549-ba64-3084cea64a93,9,2.2748887090246863,1.4011718848666181,False,0,normal,False,0,0,False,False
035c3ffa-f964-4536-a761-3b0e2ef1d0bc,29,2.443848644273573,1.1892232232945281,False,0,normal,False,0,0,False,False
035cffb3-728b-4139-a433-6d4eb8f10493,6,0.3372453797382976,0.9956009497531074,False,0,normal,False,0,0,False,False
035d5d25-205b-44fd-b5ee-f68dca5ad191,21,2.2351780655605022,1.5856309643927038,False,0,normal,False,0,0,False,False
035f8161-c489-4477-b0a4-654d34c3efe5,9,2.8912046404964253,1.0892248886054405,False,0,normal,False,0,0,False,False
0368a7bd-b677-43dc-9eca-a2c99c15ed8e,11,1.1803588290840417,1.1314552610239397,False,0,normal,False,0,0,False,False
03706b85-9dbd-467f-b9bd-c8c8737aebbe,3,2.16730743288817,1.4306534656116079,False,0,normal,False,0,0,False,False
0380ba2c-b5e3-4509-baf6-9f49c2ea7921,18,1.5101848104680966,1.2226888014374895,False,0,normal,False,0,0,False,False
038165ad-eb9a-43d7-aa2a-ed721e8695d5,23,2.3952009982463243,1.1940040201720943,False,0,normal,False,0,0,False,False
03846557-2f67-4661-9af2-00974a175611,17,2.5290874140024284,1.7346324670768427,False,0,normal,False,0,0,False,False
038805c8-613c-43f0-b9cf-f38808d0e45a,6,2.161068393363011,0.9095466059569206,False,0,normal,False,0,0,False,False
039004f5-752f-4726-ac2f-253f5dceed86,30,2.49704910292729,1.5649141779232516,False,0,normal,False,0,0,False,False
03955dfa-2729-4e59-b57a-88dc94bf0baf,13,1.996239714015918,1.4306534656116079,False,0,normal,False,0,0,False,False
03979fd2-f40b-4955-ada9-a598291c5f2b,5,2.4678773775799274,1.2442023873865364,False,0,normal,False,0,0,False,False
039c5036-ef63-46ff-995e-500a349d1b9a,15,1.0996728719816538,1.4665094421933527,False,0,normal,False,0,0,False,False
03c37bc0-a456-43c9-b0fa-f54579d881a2,29,1.9860380412788343,1.3545591153103502,False,0,normal,False,0,0,False,False
03d19363-9f9f-4103-9708-99d3fe18a478,15,2.077262916498044,1.0549625109828846,False,0,normal,False,0,0,False,False
03d1cbd1-67d0-46e1-bbe1-aacd09f9b422,20,1.475026979630379,1.3800566986573686,False,0,normal,False,0,0,False,False
03dc3e6f-0804-4776-96b9-eb19dda2ec87,22,2.899551463644948,1.5999733550254016,False,0,normal,False,0,0,False,False
03e2362d-8252-4c8f-bafa-57697f5da473,7,2.2259881289626335,4.711873722581033,False,0,price_spike,True,0,1,False,True
03e2a401-7c82-48d8-ba87-8e30a33f1980,30,2.1678976123027116,1.3007751504377336,False,0,normal,False,0,0,False,False
03e2c432-47b8-4bd8-95d8-6694abe2f807,6,1.0960474841494672,1.2159160058609382,False,0,normal,False,0,0,False,False
03e2c71e-5c95-4dc1-bd9c-b78f7e05d0d3,1,2.312828814245245,-0.5577596357160264,False,0,normal,False,0,0,False,False
03e38752-5019-4f64-a696-dbcc414e0c44,30,2.9229900175367596,1.5665077768824405,False,0,normal,False,0,0,False,False
03e51a8d-42e5-4f89-b7cf-8ba4ee9f343c,3,2.776709834075273,-0.26613102618450396,False,0,normal,False,0,0,False,False
03e7d27f-9ac3-4121-9d2e-1b6ec08f021d,3,1.399989882638608,1.0557593104624787,False,0,normal,False,0,0,False,False
03f6f219-8495-4c97-8c04-a419dc061679,15,2.860599622285175,0.959744973171363,False,0,normal,False,0,0,False,False
0404910e-953c-4f71-9084-40a12cadf519,22,2.5633178200458655,1.412725477320736,False,0,normal,False,0,0,False,False
04093ead-5de2-46af-9b40-81d410815ee1,1,0.25293403480372323,-0.31513419417955485,False,0,normal,False,0,0,False,False
0409f6f4-11ea-4e02-b82c-96b41bc8e332,22,2.948452043707001,1.804750821281143,False,0,normal,False,0,0,False,False
04190637-7a59-42ca-8c1b-a6b51798649e,10,1.4684506947254825,1.4422070580657258,False,0,normal,False,0,0,False,False
041d2140-5d37-4ae3-93ab-7260330a643d,26,1.338189666801565,1.339021525458261,False,0,normal,False,0,0,False,False
041eb9e5-f0bf-4f86-85dd-5d9107631abd,21,2.3477337110481584,1.1848408261567593,False,0,normal,False,0,0,False,False
04212f83-636f-4c84-b5c4-7547ebec8f38,19,2.2954606771887227,1.2119320084629663,False,0,normal,False,0,0,False,False
0422897b-fded-4368-b862-9a2bdcb60bb6,20,2.8083265884257385,0.9454025825386652,False,0,normal,False,0,0,False,False
0425ab28-807b-4c66-ade7-26b7ae5be632,22,2.93681707810603,1.2812535631876723,False,0,normal,False,0,0,False,False
042b4eb8-8a47-480a-9247-11562cf8a1f2,25,1.3188823688115474,1.348583119213393,False,0,normal,False,0,0,False,False
04377fb2-426f-4cfc-86ac-ea82fe2c140c,30,2.4702380952380953,1.4143190762799245,False,0,normal,False,0,0,False,False
0446e7e0-d418-462b-b64e-8e8daf170f8d,27,2.8542762714150816,1.3525671166113644,False,0,normal,False,0,0,False,False
0447c95a-0b92-47b0-933d-f7646c9e5319,4,-0.4375758802104411,1.4386214604075513,False,0,normal,False,0,0,False,False
044f1dc2-7210-4e1d-97f1-5069bb03b4d1,20,1.7291413732631864,1.4485814539024804,False,0,normal,False,0,0,False,False
04568998-99b8-4132-9e39-d23cffd2eeac,19,2.5346519627681103,1.6764661050664569,False,0,normal,False,0,0,False,False
045e0c0e-c8f5-4d14-a88e-447b825d885f,29,2.53077364090112,1.5167078094077953,False,0,normal,False,0,0,False,False
046b02d2-c58d-4e0c-816e-161f3868a830,8,1.9912653446647783,1.2545607806212629,False,0,normal,False,0,0,False,False
046c01a6-be73-4955-ba28-61edf5e04a89,2,0.6744907594765952,0.9143274028344864,False,0,normal,False,0,0,False,False
046cd1e6-ce30-4ac9-8b9f-68fd1b63f5b1,16,2.858154593282072,1.071296900314568,False,0,normal,False,0,0,False,False
047404d2-8351-45f2-a1ed-10bfdbcd2ef7,28,2.5672804532577906,1.8740723760058493,False,0,normal,False,0,0,False,False
0474f767-9d90-41dc-9060-5108e92d2d69,23,2.7622082827465264,1.4760710359484843,False,0,normal,False,0,0,False,False
0479df2d-595a-43c6-b3f9-8d3aff1a0811,11,0.6471738837177929,0.8529738429057235,False,0,normal,False,0,0,False,False
048fcd16-651f-43c8-8cd6-c4435aee8f16,20,2.094125185484959,1.4051558822645902,False,0,normal,False,0,0,False,False
049bc161-a51a-4872-986d-98a937a88bc8,16,1.011736139214893,1.6023637534641848,False,0,normal,False,0,0,False,False
049fa67b-562e-477b-a116-b71223c5c72a,14,2.8439059759881293,0.8553642413445066,False,0,normal,False,0,0,False,False
04a23a57-cc35-4072-9728-b03b944b33a1,23,2.6445096452178607,1.3346391283204921,False,0,normal,False,0,0,False,False
04a39ab7-172c-4dac-9821-48699bc71b43,24,2.298327262916498,1.2517719824426825,False,0,normal,False,0,0,False,False
04ad6a12-b271-4e72-b63f-561c3d4e8ad4,26,2.831596519627681,1.4613302455759898,False,0,normal,False,0,0,False,False
04b1b14a-3182-46b9-877d-e3eb3fd32a42,25,2.68025765547012,1.2983847519989504,False,0,normal,False,0,0,False,False
04b1efdb-8e8e-4c09-af3d-ded444224f85,12,1.264670174018616,1.1661160383862927,False,0,normal,False,0,0,False,False
04b251cf-f09f-4bf6-88cb-a31f1f3f6aa1,27,2.3105524079320117,1.9270595413988718,False,0,normal,False,0,0,False,False
04b2ddbe-9e8a-4ec1-b9cf-4d32f0eee08a,10,9.358559287737759,0.8840490226099023,False,0,quantity_spike,True,1,0,True,False
04b5aa68-7a17-47da-9947-5be55eed042b,8,0.9274247942803184,1.4553542494790321,False,0,normal,False,0,0,False,False
04b88f7c-b01a-4058-92b8-1f046b934bfc,15,1.8848644273573454,1.6880196975205748,False,0,normal,False,0,0,False,False
04c76b78-926b-4597-bb9a-2f4ce54c08ec,30,2.7657493592337787,1.1039656789779355,False,0,normal,False,0,0,False,False
04dd5dd1-44fd-4bdf-a3ce-db5857342482,18,0.9274247942803184,1.5832405659539215,False,0,normal,False,0,0,False,False
04dd7a13-9819-49d9-830b-bbf327cc6e06,16,2.8972750573317145,1.4214902715962736,False,0,normal,False,0,0,False,False
04e8c3d7-602c-4721-9e8a-21f2b1c83e70,25,2.576891946580332,1.480453433086253,False,0,normal,False,0,0,False,False
04ed68b8-6eec-43bb-b79a-9f430633fa4e,25,2.337784972345879,1.2143224069017493,False,0,normal,False,0,0,False,False
04ededf9-a366-476a-903a-0568d600b518,10,2.5089370025630653,1.4947958237189516,False,0,normal,False,0,0,False,False
04edfd5c-f981-4e25-99c3-dc2ee7dc56a1,7,1.1803588290840417,0.9840473572989897,False,0,normal,False,0,0,False,False
04efb1e1-6aaf-4687-aa59-9dfe4e20d183,5,0.5954067179279645,1.1218936672688078,False,0,normal,False,0,0,False,False
04f7d9c9-a123-4807-8cf5-94f037f8475c,16,2.838341427222447,1.4856326297036166,False,0,normal,False,0,0,False,False
04fd4ec1-c4a1-4fd1-9965-4dbbfe039982,18,1.7384156212059896,1.4501750528616693,False,0,normal,False,0,0,False,False
04fed471-8cbd-4ba4-963e-4047acfe8d9d,23,1.264670174018616,1.8732755765262552,False,0,normal,False,0,0,False,False
05038ada-c7ac-418c-a948-54014319d12c,18,2.4517739106974235,1.6457893251020754,False,0,normal,False,0,0,False,False
050601d0-dda6-4e21-adb1-962272af4f91,25,2.885555780385809,1.358941512448119,False,0,normal,False,0,0,False,False
050e9b88-0355-43e9-a9cb-de26a636d689,23,2.4973863483070287,1.3796582989175716,False,0,normal,False,0,0,False,False
051145fa-71fb-4f01-867f-abdebb10006d,26,2.5545494401726696,1.750568456668729,False,0,normal,False,0,0,False,False
05167d13-6703-4f5c-97f1-785f1671a87d,11,2.5599453662484826,0.7179163311144857,False,0,normal,False,0,0,False,False
05175974-bec1-4a4a-835b-34fa8c616497,2,2.5747841629569677,0.8298666579974883,False,0,normal,False,0,0,False,False
0517a125-ec6b-4a27-a43d-3ca9c1c32aa3,13,2.7742648050721708,1.6916052951787495,False,0,normal,False,0,0,False,False
051811cd-b328-4dec-8f24-26368313e4f3,8,1.9714521786051535,1.402765483825807,False,0,normal,False,0,0,False,False
051a0e2c-c81f-40b9-a7f6-36101c710b9b,18,1.7548563334682317,1.1509768482740006,False,0,normal,False,0,0,False,False
051c3950-df52-422c-9e88-9259bac294f7,2,0.3372453797382976,0.09362393885233308,False,0,normal,False,0,0,False,False
05279c33-7aa9-4671-ba38-9edfcf02edb5,6,1.264670174018616,0.7310635225277919,False,0,normal,False,0,0,False,False
0527c261-391a-4b7b-83e5-82c237f2e0e1,21,2.7495615810063407,0.7796682907830457,False,0,normal,False,0,0,False,False
052b2ecb-181d-4e1c-a168-94bdd52da2bb,25,2.5817820045865374,1.4756726362086876,False,0,normal,False,0,0,False,False
0539ee4f-76ef-48d7-9e17-39e27ee93f6b,2,-0.25293403480372323,-0.055775963571602596,False,0,normal,False,0,0,False,False
053ebf8b-0a3e-48a1-bfee-02958efbf4d3,9,2.569388236881155,1.3908134916318917,False,0,normal,False,0,0,False,False
053f6811-b1ff-4231-8860-ab332fca7380,23,2.3738702279778767,1.6127221466989112,False,0,normal,False,0,0,False,False
054a9e36-7975-48e6-bf95-e84e71737e21,6,0.6744907594765952,1.5740773719385865,False,0,normal,False,0,0,False,False
054ba85d-72c2-4364-a6bb-ce5a9edb7bc2,15,0.6744907594765952,1.9661027158989939,False,0,normal,False,0,0,False,False
0559ee29-5bda-4ecc-a143-1df145224ef4,16,2.7050451908808855,0.6199099951243838,False,0,normal,False,0,0,False,False
056f3203-65f7-44d3-aa95-399264f53c69,22,1.836132469985161,1.3179063392490111,False,0,normal,False,0,0,False,False
056f6184-e705-4655-a2da-d6ded157e23a,17,1.8824193983542425,1.412725477320736,False,0,normal,False,0,0,False,False
0576c840-a457-46c9-aefb-405a41a1d17b,24,2.6915553756913533,1.0828504927686862,False,0,normal,False,0,0,False,False
058bbf34-23f6-4ff7-8efe-95c3e367c9b0,8,2.414761230271145,0.861340237441464,False,0,normal,False,0,0,False,False
05969c3c-8c70-486f-9e1a-a65708d78cf9,16,2.3417476055578037,1.1589448430699438,False,0,normal,False,0,0,False,False
0598797b-be5b-4a8c-a348-53c473e51710,3,1.011736139214893,0.05258876565322537,False,0,normal,False,0,0,False,False
